ID,Time,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Mask_0,Mask_1,Mask_2,Mask_3,Mask_4,Mask_5,Mask_6,Mask_7,Mask_8,Mask_9,Mask_10,Mask_11,Mask_12,Mask_13,Mask_14,Mask_15,Mask_16,Mask_17,Mask_18,Mask_19,Mask_20,Mask_21,Mask_22,Mask_23,Mask_24,Mask_25,Mask_26,Mask_27,Mask_28,Mask_29,Mask_30,Mask_31,Mask_32,Mask_33,Mask_34,Mask_35,Mask_36,Mask_37,Mask_38,Mask_39,Mask_40,Mask_41,Mask_42,Mask_43,Mask_44
107,1977,113872.0,12063.85497573237,55.527493355055725,53.9008,185.622,0.3010752688172043,70.40000006055055,2.929444,19.1318,21.6481,57.0189,144.971583333333,5.67975,7.3275,0.318262,20.0061,29.059842,239.999999999,1,0,0,123.177,21.6815,18.3318,104.845,41.514360313315926,0.10224128514528275,0.08070835471153259,0.21640902757644653,0.05679750069975853,0.0,0.0,0.03921617567539215,0.04149218276143074,0.03992642089724541,0.08402039855718613,0.01680862344801426,0.0,0.0,0.0,0.07327499985694885,0.018220890313386917,0.09229893982410431,0.0841611996293068,0.13660326600074768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
108,1978,114913.0,12584.878299706463,57.95018400912244,56.2602,204.4041,0.3044117647058824,73.10000273991305,3.478606,16.7275,20.5259,63.699,162.002775,4.356999999999999,6.0925,0.402652,24.989900000000002,34.09603,194.599999999,0,0,0,133.991,25.5918,22.1063,111.885,43.51610095735422,0.13753899931907654,0.09141919761896133,0.07360129058361053,0.04357000067830086,0.0,0.0,0.04821700602769852,0.04320219159126282,0.04121493175625801,0.12098530679941177,0.014767097309231758,0.0,0.0,0.0,0.06092499941587448,0.01655369997024536,0.09222583472728729,0.09990144520998001,0.05858564376831055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
109,1979,115890.0,13163.097132670082,60.6379730884908,59.401,221.5466,0.3162162162162162,75.70000237660966,-1.915284,24.2453,22.5315,67.1674,181.208825,5.85719,7.6875,0.449441,26.9235,38.789831,239.699999999,0,0,0,142.263,28.807,25.1266,117.137,46.73629242819843,0.10140237957239151,0.11738909780979156,-0.05966472253203392,0.05857190117239952,0.0,0.0,0.07400019466876984,0.04338890314102173,0.04039934277534485,0.08609682321548462,0.014092258177697659,0.0,0.0,0.0,0.0768750011920929,0.015305557288229465,0.0919971615076065,0.11466380208730698,-0.0005464106798171997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
110,1980,116807.0,13427.729937687376,61.869224124424406,59.495,242.8387,0.3158333333333333,81.80000254312371,-2.4016747429999996,31.9954,29.3824,65.8195,197.859025,10.9298,9.215,0.5012960000000001,30.8402,43.405026,202.999999999,0,0,0,151.831,31.0632,27.1121,124.719,52.74151436031331,0.06383026391267776,0.17066164314746857,0.06629834324121475,0.10929799824953079,0.0,0.0,0.1284911334514618,0.042170505970716476,0.037368930876255035,0.04837718605995178,0.014739995822310448,0.0,0.0,0.0,0.0921500027179718,0.015453075058758259,0.14063479006290436,0.1538035273551941,0.08779817074537277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
111,1981,117648.0,13754.451708405097,63.22530054325326,59.913,261.0682,0.3058139534883721,85.79999936421905,1.033830072,31.4641,33.469,72.4444,215.5146,7.43412,8.66,0.546555,33.6255,46.921154,219.899999999,0,0,0,165.098,33.6025,28.9483,136.149,59.181897302001744,0.1754758507013321,0.1612752079963684,0.13920196890830994,0.07434120029211044,0.0,0.0,0.12211256474256516,0.039162639528512955,0.034900810569524765,0.1586242914199829,0.014544439502060413,0.0,0.0,0.0,0.08659999817609787,0.01685154065489769,0.1521824598312378,0.1635686159133911,0.10677158832550049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
112,1982,118455.0,14078.37040258014,64.54260229995351,62.1166,274.0866,0.2944649446494465,88.10000122614892,1.680150858,32.6563,34.4325,76.5087,235.3343,6.93525,8.055,0.5857370000000001,35.2812,47.245064,234.999999999,0,0,0,178.959,36.1311,30.2454,148.713,64.57789382071365,0.006099101155996323,0.12750932574272156,0.1023116186261177,0.06935250014066696,0.0,0.0,0.09117652475833893,0.036332808434963226,0.03329691290855408,-0.009500956162810326,0.015749694779515266,0.0,0.0,0.0,0.08055000007152557,0.015600057318806648,0.10383790731430054,0.10846138745546341,0.08583205938339233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
113,1983,119270.0,14306.872890504885,65.14153605160293,63.442,285.0583,0.27978723404255323,89.70000071146912,4.868795763999999,30.0149,34.9101,75.8729,252.645516666667,6.392259999999999,7.41917,0.640839,37.3227,50.635307,232.199999999,0,0,0,193.379,38.6449,31.8897,161.49,68.32027850304613,0.2230827361345291,0.09253045171499252,0.1119571179151535,0.06392259895801544,0.0,0.0,0.05795171484351158,0.03457873687148094,0.03268460929393768,0.2073628455400467,0.013020018115639687,0.0,0.0,0.0,0.07419169694185257,0.015719886869192123,0.1105695366859436,0.11657706648111343,0.08793985843658447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
114,1984,120035.0,14772.586962917898,66.75866754861308,64.5728,302.9749,0.27674418604651163,91.70000101422195,8.192441296,32.32,40.325,81.4558,272.369416666667,6.09998,6.805,0.655771,40.0169,51.480623,251.1,0,0,0,210.004,41.5538,33.6001,176.404,70.75718015665797,0.27473002672195435,0.06944958120584488,0.1300048530101776,0.0609997995197773,0.0,0.0,0.0356687530875206,0.03378082811832428,0.03261740505695343,0.26199355721473694,0.010092327371239662,0.0,0.0,0.0,0.06804999709129333,0.01273645181208849,0.11022068560123444,0.11415652185678482,0.0955023244023323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
115,1985,120754.0,15331.250840808323,69.74224302117094,66.7433,325.4019,0.275,93.50000280046362,11.792564856,31.076,41.959,84.3638,295.193183333333,7.31483,6.34083,0.6589740000000001,42.758900000000004,53.005,200.5,0,0,0,253.541,51.3491,36.0714,217.47,72.67188859878154,0.21526658535003662,0.06070815771818161,0.11858998984098434,0.07314830273389816,0.0,0.0,0.027060143649578094,0.033648014068603516,0.03276148438453674,0.20429998636245728,0.009106209501624107,0.0,0.0,0.0,0.06340830028057098,0.010966608300805092,0.0973530188202858,0.09775414317846298,0.09586914628744125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
116,1986,121492.0,15679.381063001287,71.37948757821569,68.5586,340.5595,0.2725373134328358,94.1000021344074,14.034456995000001,21.551,35.291,93.4194,320.741208333333,4.961320000000001,4.94417,0.691202,45.5561,53.64,159.1,0,0,0,307.1926,62.1192,40.4986,266.694,74.2384682332463,0.3169224262237549,0.0551704466342926,0.06091896444559097,0.04961320012807846,0.0,0.0,0.021557163447141647,0.033613283187150955,0.032903965562582016,0.30731379985809326,0.007349887862801552,0.0,0.0,0.0,0.04944169893860817,0.009608609601855278,0.11937616765499115,0.13562503457069397,0.05526608228683472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
117,1987,122091.0,16251.293857282653,73.73634424711757,71.0471,354.1702,0.2850574712643678,94.20000139266297,12.00636978,21.739,33.316,98.8363,354.051741666667,3.6687900000000004,4.21167,0.716187,50.1962,57.731,123.5,0,0,0,331.5892,72.8814,49.1374,282.4518,77.5456919060052,0.4751652777194977,0.07847853004932404,0.0459652803838253,0.03668789938092232,0.0,0.0,0.044548314064741135,0.0339302122592926,0.032483141869306564,0.4665614664554596,0.005866650491952896,0.0,0.0,0.0,0.04211670160293579,0.008603803813457489,0.16941717267036438,0.19864879548549652,0.04132658988237381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
118,1988,122613.0,17184.63784427426,78.40920941144894,74.1991,380.7429,0.2991913746630728,94.89999998486233,9.998308554,24.007,33.928,106.7036,393.6697,3.8347800000000003,4.27417,0.6953900000000001,55.1174,61.471,125.85,0,0,0,355.3438,82.6147,57.658,297.6858,84.07310704960834,0.0966309905052185,0.11739487946033478,0.0490647591650486,0.03834779933094978,0.0,0.0,0.08417487889528275,0.03322000056505203,0.03064081259071827,0.0911046713590622,0.005064886994659901,0.0,0.0,0.0,0.04274170100688934,0.005526321940124035,0.1003112718462944,0.11059854179620743,0.04370627924799919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
119,1989,123108.0,17942.5136567634,82.2360819475201,77.4729,410.1222,0.3106060606060606,96.99999954587075,8.583857646,28.981,37.823,107.1646,432.652941666667,5.1171,5.05417,0.6652129999999999,60.1117,65.859,143.45,0,0,0,389.2466,95.5408,69.8927,319.3539,88.6858137510879,0.2069246917963028,0.08635572344064713,-0.008510000072419643,0.05117100104689598,0.0,0.0,0.05486534908413887,0.031490374356508255,0.029852505773305893,0.20154163241386414,0.004480126313865185,0.0,0.0,0.0,0.050541698932647705,0.005383058451116085,0.11501564085483551,0.13023623824119568,0.02133050002157688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
120,1990,123537.0,18789.07116387426,86.23246403594487,80.7592,442.781,0.3225806451612903,100.0,6.380474210000001,33.854,41.457,113.6038,483.087075,7.3979,7.3625,0.662689,65.8461,69.269,134.4,0,0,0,416.5629,101.86,78.9034,337.6595,100.0,-0.13175012171268463,0.15826095640659332,-0.01740814372897148,0.07397899776697159,0.0,0.0,0.12757623195648193,0.03068472258746624,0.027212992310523987,-0.1359391212463379,0.004848035983741283,0.0,0.0,0.0,0.07362499833106995,0.004188998136669397,0.08046319335699081,0.08996988832950592,0.028285427019000053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
121,1991,123946.0,19347.1030845286,88.85379707674525,82.8278,469.4218,0.3188720173535792,103.30000201330628,9.041063868,31.9,42.359,124.0736,500.661241666667,7.52534,6.52583,0.6572239999999999,67.49810000000001,70.547,125.2,0,0,0,432.3907,106.579,83.8116,348.5791,109.74760661444734,-0.15509459376335144,0.12548217177391052,0.16107077896595,0.07525339722633362,0.0,0.0,0.09747999906539917,0.028002168983221054,0.02551496960222721,-0.16026367247104645,0.006155598908662796,0.0,0.0,0.0,0.06525830179452896,0.005169080104678869,0.0719757080078125,0.06366932392120361,0.11816208809614182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
122,1992,124329.0,19440.299298858994,89.49658559331552,84.7893,480.7828,0.3059071729957806,105.00000075688206,14.024434276,29.527,43.011,128.0526,503.63315,4.65981,4.94417,0.703982,62.2362,70.497,124.75,0,0,0,441.3022,110.752,85.6341,355.6681,107.04960835509138,-0.2612000107765198,0.0016256626695394516,0.11533394455909729,0.046598099172115326,0.0,0.0,-0.024583591148257256,0.026209253817796707,0.02686981111764908,-0.2676234841346741,0.008770713582634926,0.0,0.0,0.0,0.04944169893860817,0.006423464510589838,-0.024363407865166664,-0.04727771505713463,0.0809660255908966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
123,1993,124668.0,19417.435610722492,89.49700029558427,85.74,483.7118,0.29350104821802936,106.40000172569111,14.453308584,26.824,40.2,136.5684,509.019641666667,3.05935,3.6925,0.763745,64.0202,75.102,111.85,0,0,0,513.8005,118.239,96.8453,416.9552,101.74064403829416,0.12972959876060486,-0.022088313475251198,0.15003052353858948,0.030593499541282654,0.0,0.0,-0.049593646079301834,0.027505332604050636,0.028940603137016296,0.12090430408716202,0.007873376831412315,0.0,0.0,0.0,0.036924999207258224,0.008825302124023438,0.026496006175875664,0.010766441933810711,0.09031201153993607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
124,1994,125014.0,19536.819448437403,90.17483115386433,87.7558,495.7434,0.2836438923395445,107.10000031789048,13.340454894,28.0506,40.47,141.1298,519.471958333333,2.19571,3.71417,0.8522150000000001,60.9309,73.614,99.74,0,0,0,515.355,121.173,98.4413,416.9137,98.78154917319407,0.0654173418879509,0.0004939697682857513,-0.06224455311894417,0.021957099437713623,0.0,0.0,-0.029088567942380905,0.029582537710666656,0.030468832701444626,0.057958606630563736,0.007050118409097195,0.0,0.0,0.0,0.037141699343919754,0.007458733394742012,0.008066755719482899,0.016018951311707497,-0.020143726840615273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
125,1995,125341.0,19871.714456558704,91.54200085838238,89.0283,501.7069,0.27755102040816326,107.0000010596349,10.38533283,31.534,41.5316,157.3786,535.198075,1.21346,2.53167,0.9306059999999999,62.4891,75.939,102.83,0,0,0,520.1269,129.624,104.0007,416.1262,97.30200174064403,-0.1368192583322525,0.01606985554099083,0.15774154663085938,0.012134600430727005,0.0,0.0,-0.014977500773966312,0.031047357246279716,0.031519439071416855,-0.1440657079219818,0.008466140367090702,0.0,0.0,0.0,0.025316700339317322,0.00724645983427763,0.003905300283804536,-0.02154887281358242,0.08493807166814804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
126,1996,125645.0,20343.360449417913,93.6606110738845,90.9911,511.9348,0.28429423459244535,107.10000031789048,7.499844820000001,37.992,44.729,177.3861,552.641441666667,0.46981999999999996,2.225,0.995953,63.339,77.8219,116.0,0,0,0,522.9116,135.824,108.0799,414.8317,95.47432550043517,0.16980524361133575,0.013176923617720604,0.07175596803426743,0.004698200151324272,0.0,0.0,-0.01878378726541996,0.031960710883140564,0.03257254511117935,0.16145771741867065,0.007187119219452143,0.0,0.0,0.0,0.02225000038743019,0.008347535505890846,0.04780282452702522,0.05121405050158501,0.03822708502411842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
127,1997,125956.0,20617.43761502919,94.71540629446284,91.5937,523.1983,0.275390625,109.00000136238772,11.510362600000002,40.9563,50.9381,192.9343,569.562116666667,0.48403999999999997,1.6875,1.068689,63.657,79.3746,129.95,0,0,1,523.828,142.473,111.4834,412.3446,93.99477806788511,-0.1279274821281433,0.017525948584079742,0.10779929161071777,0.004840400069952011,0.0,0.0,-0.015496316365897655,0.03302226588129997,0.03354204446077347,-0.13589026033878326,0.009214997291564941,0.0,0.0,0.0,0.016875000670552254,0.007962768897414207,0.007569191511720419,-0.012381157837808132,0.05631984770298004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
128,1998,126246.0,20154.49399706678,92.81233758314613,91.3092,512.4386,0.2584493041749503,109.69999995458708,15.065694839999997,36.653,50.644,203.9256,606.4699,0.37148,1.09667,1.18075,60.6274,80.8601,115.6,0,0,0,517.2431,146.604,113.1358,404.1073,92.68929503916449,-0.14892786741256714,0.01988137513399124,0.024724364280700684,0.003714800113812089,0.0,0.0,-0.013889065943658352,0.03377044200897217,0.034246087074279785,-0.1586553454399109,0.011561833322048187,0.0,0.0,0.0,0.010966699570417404,0.009727486409246922,-0.005473466124385595,-0.014220877550542355,0.014219582080841064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
129,1999,126494.0,20070.399088282407,92.43174457599622,91.2797,504.9032,0.2545454545454545,109.40000217982036,13.011355464000001,35.27,47.549,229.4142,616.303425,0.05856,1.77083,1.317606,58.2518,82.6983,102.2,0,0,0,508.5996,149.51,114.0359,394.5637,90.25239338555265,0.2051677256822586,0.007955025881528854,0.04510399326682091,0.0005855999770574272,0.0,0.0,-0.02629106119275093,0.034246087074279785,0.03517076373100281,0.19335705041885376,0.009897020645439625,0.0,0.0,0.0,0.017708299681544304,0.011810678988695145,0.053611621260643005,0.06706421077251434,0.022844797000288963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
130,2000,126729.0,20480.951264994896,94.98765833390048,92.0045,509.86,0.25349301397205587,108.60000054495511,14.077234600000002,40.915,51.649,234.833,629.286258333333,0.10838,1.7475,1.391799,62.6107,85.739,114.9,0,0,0,491.4424,150.125,115.3001,376.1423,87.03220191470844,0.12054871767759323,-0.0003732442855834961,0.014768584631383419,0.0010837999871000648,0.0,0.0,-0.03567993640899658,0.035306692123413086,0.036613043397665024,0.11039787530899048,0.00914162490516901,0.0,0.0,0.0,0.017474999651312828,0.010150840505957603,0.022984636947512627,0.030585918575525284,0.00792619213461876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
131,2001,126972.0,20499.90795272704,95.14431211592269,93.3432,505.5432,0.24748490945674045,107.7974465409279,10.474855104000001,42.402,49.01,274.8297,646.786141666667,0.05797000000000001,1.32958,1.485051,60.0499,87.66380000000001,131.8,0,0,0,470.7474,151.942,117.4239,353.3235,83.5509138381201,-0.21789491176605225,-0.0032406412065029144,0.05541997775435448,0.0005796999903395772,0.0,0.0,-0.04000013694167137,0.03675949573516846,0.038291145116090775,-0.22677624225616455,0.011486097238957882,0.0,0.0,0.0,0.013295800425112247,0.008881323039531708,-0.02275591343641281,-0.05197262763977051,0.027999838814139366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
132,2002,127187.0,20516.849232535595,95.04924162081062,93.6385,499.147,0.23265306122448978,106.80139813488972,13.68161927,42.177,52.109,342.348,668.155358333333,0.01094,1.25,1.5863999999999998,54.1964,87.6808,119.9,0,0,0,446.5735,153.14,120.4335,326.14,79.80852915578764,-0.16842016577720642,-0.006500713527202606,0.06775378435850143,0.00010940000356640667,0.0,0.0,-0.04479185864329338,0.038291145116090775,0.04008670151233673,-0.17910955846309662,0.013021696358919144,0.0,0.0,0.0,0.012500000186264515,0.010689386166632175,-0.010513662360608578,-0.039576344192028046,0.03393159061670303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
133,2003,127358.0,20832.997849900727,96.53346104068477,94.5506,498.8548,0.22810590631364563,106.5258505277017,16.162895520000003,44.3193,54.5485,444.8351,680.2588,0.00136,1.01167,1.6412799999999999,52.6957,88.61330000000001,107.1,0,0,0,425.3791,156.32,126.7231,298.656,75.97911227154046,-0.04552192613482475,-0.007855728268623352,-0.027012040838599205,1.359999987471383e-05,0.0,0.0,-0.047982357442379,0.040126629173755646,0.04214904084801674,-0.05760018527507782,0.012816487811505795,0.0,0.0,0.0,0.01011670008301735,0.012078255414962769,-0.01588324084877968,-0.017464328557252884,-0.013499220833182335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
134,2004,127480.0,21301.17824873966,98.72329637084556,96.3481,503.725,0.2219206908531441,106.51519794264894,19.69565923,49.146800000000006,61.17,464.4385,688.911808333333,0.000850833,1.49917,1.746785,55.4498,89.7851,104.12,0,0,0,412.3079,163.154,126.1615,286.1464,71.10530896431679,0.2529008090496063,-0.022081423550844193,0.017643442377448082,8.508330211043358e-06,0.0,0.0,-0.06414658576250076,0.04206516221165657,0.04494845122098923,0.23916079103946686,0.011088166385889053,0.0,0.0,0.0,0.0149916997179389,0.01374002080410719,0.03752141073346138,0.05782802775502205,0.008825975470244884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
